Circuit: * C:\Users\wesle\Desktop\projetos\joule_thief\joule_thief_V2.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00689891 ++++++++++++++++++++++++to 0.00689891
Heightened Def Con from 0.00689891 ++++++++++++++++++++++++to 0.00689892
Heightened Def Con from 0.00689892 ++++++++++++++++++++++++to 0.00689892
Heightened Def Con from 0.00689892 ++++++++++++++++++++++++to 0.00689892
Heightened Def Con from 0.00689892 ++++++++++++++++++++++++to 0.00689892
Heightened Def Con from 0.00689892 ++++++++++++++++++++++++to 0.00689892
Heightened Def Con from 0.00689892 ++++++++++++++++++++++++to 0.00689892
Heightened Def Con from 0.00689893 ++++++++++++++++++++++++to 0.00689893
Heightened Def Con from 0.00689893 ++++++++++++++++++++++++to 0.00689893
Heightened Def Con from 0.00689893 ++++++++++++++++++++++++to 0.00689893
Heightened Def Con from 0.00689893 ++++++++++++++++++++++++to 0.00689893
Heightened Def Con from 0.00689893 ++++++++++++++++++++++++to 0.00689893
Heightened Def Con from 0.00689894 ++++++++++++++++++++++++to 0.00689894
Heightened Def Con from 0.00689894 ++++++++++++++++++++++++to 0.00689894
Heightened Def Con from 0.00689894 ++++++++++++++++++++++++to 0.00689894
Heightened Def Con from 0.00689894 ++++++++++++++++++++++++to 0.00689894
Heightened Def Con from 0.00689894 ++++++++++++++++++++++++to 0.00689894
Heightened Def Con from 0.00689894 ++++++++++++++++++++++++to 0.00689895
Heightened Def Con from 0.00689895 ++++++++++++++++++++++++to 0.00689895
Heightened Def Con from 0.00689895 ++++++++++++++++++++++++to 0.00689895
Heightened Def Con from 0.00689895 ++++++++++++++++++++++++to 0.00689895
Heightened Def Con from 0.00689895 ++++++++++++++++++++++++to 0.00689895
Heightened Def Con from 0.00689895 ++++++++++++++++++++++++to 0.00689896
Heightened Def Con from 0.00689896 ++++++++++++++++++++++++to 0.00689896
Heightened Def Con from 0.00689896 ++++++++++++++++++++++++to 0.00689896
Heightened Def Con from 0.00689896 ++++++++++++++++++++++++to 0.00689896
Heightened Def Con from 0.00689896 ++++++++++++++++++++++++to 0.00689896
Heightened Def Con from 0.00689896 ++++++++++++++++++++++++to 0.00689897
Heightened Def Con from 0.00689897 ++++++++++++++++++++++++to 0.00689897
Heightened Def Con from 0.00689897 ++++++++++++++++++++++++to 0.00689897
Heightened Def Con from 0.00689897 ++++++++++++++++++++++++to 0.00689897
Heightened Def Con from 0.00689897 ++++++++++++++++++++++++to 0.00689897
Heightened Def Con from 0.00689897 ++++++++++++++++++++++++to 0.00689897
Heightened Def Con from 0.00689898 ++++++++++++++++++++++++to 0.00689898
Heightened Def Con from 0.00689898 ++++++++++++++++++++++++to 0.00689898
Heightened Def Con from 0.00689898 ++++++++++++++++++++++++to 0.00689898
Heightened Def Con from 0.00689898 ++++++++++++++++++++++++to 0.00689898
Heightened Def Con from 0.00689898 ++++++++++++++++++++++++to 0.00689898
Heightened Def Con from 0.00689899 ++++++++++++++++++++++++to 0.00689899
Heightened Def Con from 0.00689899 ++++++++++++++++++++++++to 0.00689899
Heightened Def Con from 0.00689899 ++++++++++++++++++++++++to 0.00689899
Heightened Def Con from 0.00689899 ++++++++++++++++++++++++to 0.00689899
Heightened Def Con from 0.00689899 ++++++++++++++++++++++++to 0.00689899
Heightened Def Con from 0.00689899 ++++++++++++++++++++++++to 0.006899
Heightened Def Con from 0.006899 ++++++++++++++++++++++++to 0.006899
Heightened Def Con from 0.006899 ++++++++++++++++++++++++to 0.006899
Heightened Def Con from 0.006899 ++++++++++++++++++++++++to 0.006899
Heightened Def Con from 0.006899 ++++++++++++++++++++++++to 0.006899
Heightened Def Con from 0.006899 ++++++++++++++++++++++++to 0.00689901
Heightened Def Con from 0.00689901 ++++++++++++++++++++++++to 0.00689901
Heightened Def Con from 0.00689901 ++++++++++++++++++++++++to 0.00689901
Heightened Def Con from 0.00689901 ++++++++++++++++++++++++to 0.00689901
Heightened Def Con from 0.00689901 ++++++++++++++++++++++++to 0.00689901
Heightened Def Con from 0.00689901 ++++++++++++++++++++++++to 0.00689902
Heightened Def Con from 0.00689902 ++++++++++++++++++++++++to 0.00689902
Heightened Def Con from 0.00689902 ++++++++++++++++++++++++to 0.00689902
Heightened Def Con from 0.00689902 ++++++++++++++++++++++++to 0.00689902
Heightened Def Con from 0.00689902 ++++++++++++++++++++++++to 0.00689902
Heightened Def Con from 0.00689902 ++++++++++++++++++++++++to 0.00689902
Heightened Def Con from 0.00689903 ++++++++++++++++++++++++to 0.00689903
Heightened Def Con from 0.00689903 ++++++++++++++++++++++++to 0.00689903
Heightened Def Con from 0.00689903 ++++++++++++++++++++++++to 0.00689903
Heightened Def Con from 0.00689903 ++++++++++++++++++++++++to 0.00689903
Heightened Def Con from 0.00689903 ++++++++++++++++++++++++to 0.00689903
Heightened Def Con from 0.00689904 ++++++++++++++++++++++++to 0.00689904
Heightened Def Con from 0.00689904 ++++++++++++++++++++++++to 0.00689904
Heightened Def Con from 0.00689904 ++++++++++++++++++++++++to 0.00689904
Heightened Def Con from 0.00689904 ++++++++++++++++++++++++to 0.00689904
Heightened Def Con from 0.00689904 ++++++++++++++++++++++++to 0.00689904
Heightened Def Con from 0.00689904 ++++++++++++++++++++++++to 0.00689905
Heightened Def Con from 0.00689905 ++++++++++++++++++++++++to 0.00689905
Heightened Def Con from 0.00689905 ++++++++++++++++++++++++to 0.00689905
Heightened Def Con from 0.00689905 ++++++++++++++++++++++++to 0.00689905
Heightened Def Con from 0.00689905 ++++++++++++++++++++++++to 0.00689905
Heightened Def Con from 0.00689905 ++++++++++++++++++++++++to 0.00689906
Heightened Def Con from 0.00689906 ++++++++++++++++++++++++to 0.00689906
Heightened Def Con from 0.00689906 ++++++++++++++++++++++++to 0.00689906
Heightened Def Con from 0.00689906 ++++++++++++++++++++++++to 0.00689906
Heightened Def Con from 0.00689906 ++++++++++++++++++++++++to 0.00689906
Heightened Def Con from 0.00689906 ++++++++++++++++++++++++to 0.00689907
Heightened Def Con from 0.00689907 ++++++++++++++++++++++++to 0.00689907
Heightened Def Con from 0.00689907 ++++++++++++++++++++++++to 0.00689907
Heightened Def Con from 0.00689907 ++++++++++++++++++++++++to 0.00689907
Heightened Def Con from 0.00689907 ++++++++++++++++++++++++to 0.00689907
Heightened Def Con from 0.00689907 ++++++++++++++++++++++++to 0.00689907
Heightened Def Con from 0.00689908 ++++++++++++++++++++++++to 0.00689908
Heightened Def Con from 0.00689908 ++++++++++++++++++++++++to 0.00689908
Heightened Def Con from 0.00689908 ++++++++++++++++++++++++to 0.00689908
Heightened Def Con from 0.00689908 ++++++++++++++++++++++++to 0.00689908
Heightened Def Con from 0.00689908 ++++++++++++++++++++++++to 0.00689908
Heightened Def Con from 0.00689909 ++++++++++++++++++++++++to 0.00689909
Heightened Def Con from 0.00689909 ++++++++++++++++++++++++to 0.00689909
Heightened Def Con from 0.00689909 ++++++++++++++++++++++++to 0.00689909
Heightened Def Con from 0.00689909 ++++++++++++++++++++++++to 0.00689909
Heightened Def Con from 0.00689909 ++++++++++++++++++++++++to 0.00689909
Heightened Def Con from 0.00689909 ++++++++++++++++++++++++to 0.0068991
Heightened Def Con from 0.0068991 ++++++++++++++++++++++++to 0.0068991
Heightened Def Con from 0.0068991 ++++++++++++++++++++++++to 0.0068991
Heightened Def Con from 0.0068991 ++++++++++++++++++++++++to 0.0068991
Heightened Def Con from 0.0068991 ++++++++++++++++++++++++to 0.0068991
Heightened Def Con from 0.0068991 ++++++++++++++++++++++++to 0.00689911
Heightened Def Con from 0.00689911 ++++++++++++++++++++++++to 0.00689911
Heightened Def Con from 0.00689911 ++++++++++++++++++++++++to 0.00689911
Heightened Def Con from 0.00689911 ++++++++++++++++++++++++to 0.00689911
Heightened Def Con from 0.00689911 ++++++++++++++++++++++++to 0.00689911
Heightened Def Con from 0.00689911 ++++++++++++++++++++++++to 0.00689912
Heightened Def Con from 0.00689912 ++++++++++++++++++++++++to 0.00689912
Heightened Def Con from 0.00689912 ++++++++++++++++++++++++to 0.00689912
Heightened Def Con from 0.00689912 ++++++++++++++++++++++++to 0.00689912
Heightened Def Con from 0.00689912 ++++++++++++++++++++++++to 0.00689912
Heightened Def Con from 0.00689912 ++++++++++++++++++++++++to 0.00689912
Heightened Def Con from 0.00689913 ++++++++++++++++++++++++to 0.00689913
Heightened Def Con from 0.00689913 ++++++++++++++++++++++++to 0.00689913
Heightened Def Con from 0.00689913 ++++++++++++++++++++++++to 0.00689913
Heightened Def Con from 0.00689913 ++++++++++++++++++++++++to 0.00689913
Heightened Def Con from 0.00689913 ++++++++++++++++++++++++to 0.00689913
Heightened Def Con from 0.00689914 ++++++++++++++++++++++++to 0.00689914
Heightened Def Con from 0.00689914 ++++++++++++++++++++++++to 0.00689914
Heightened Def Con from 0.00689914 ++++++++++++++++++++++++to 0.00689914
Heightened Def Con from 0.00689914 ++++++++++++++++++++++++to 0.00689914
Heightened Def Con from 0.00689914 ++++++++++++++++++++++++to 0.00689914
Heightened Def Con from 0.00689914 ++++++++++++++++++++++++to 0.00689915
Heightened Def Con from 0.00689915 ++++++++++++++++++++++++to 0.00689915
Heightened Def Con from 0.00689915 ++++++++++++++++++++++++to 0.00689915
Heightened Def Con from 0.00689915 ++++++++++++++++++++++++to 0.00689915
Heightened Def Con from 0.00689915 ++++++++++++++++++++++++to 0.00689915
Heightened Def Con from 0.00689915 ++++++++++++++++++++++++to 0.00689916
Heightened Def Con from 0.00689916 ++++++++++++++++++++++++to 0.00689916
Heightened Def Con from 0.00689916 ++++++++++++++++++++++++to 0.00689916
Heightened Def Con from 0.00689916 ++++++++++++++++++++++++to 0.00689916
Heightened Def Con from 0.00689916 ++++++++++++++++++++++++to 0.00689916
Heightened Def Con from 0.00689916 ++++++++++++++++++++++++to 0.00689917
Heightened Def Con from 0.00689917 ++++++++++++++++++++++++to 0.00689917
Heightened Def Con from 0.00689917 ++++++++++++++++++++++++to 0.00689917
Heightened Def Con from 0.00689917 ++++++++++++++++++++++++to 0.00689917
Heightened Def Con from 0.00689917 ++++++++++++++++++++++++to 0.00689917
Heightened Def Con from 0.00689917 ++++++++++++++++++++++++to 0.00689917
Heightened Def Con from 0.00689918 ++++++++++++++++++++++++to 0.00689918
Heightened Def Con from 0.00689918 ++++++++++++++++++++++++to 0.00689918
Heightened Def Con from 0.00689918 ++++++++++++++++++++++++to 0.00689918
Heightened Def Con from 0.00689918 ++++++++++++++++++++++++to 0.00689918
Heightened Def Con from 0.00689918 ++++++++++++++++++++++++to 0.00689918
Heightened Def Con from 0.00689919 ++++++++++++++++++++++++to 0.00689919
Heightened Def Con from 0.00689919 ++++++++++++++++++++++++to 0.00689919
Heightened Def Con from 0.00689919 ++++++++++++++++++++++++to 0.00689919
Heightened Def Con from 0.00689919 ++++++++++++++++++++++++to 0.00689919
Heightened Def Con from 0.00689919 ++++++++++++++++++++++++to 0.00689919
Heightened Def Con from 0.0068992 ++++++++++++++++++++++++to 0.0068992
Heightened Def Con from 0.0068992 ++++++++++++++++++++++++to 0.0068992
Heightened Def Con from 0.0068992 ++++++++++++++++++++++++to 0.0068992
Heightened Def Con from 0.0068992 ++++++++++++++++++++++++to 0.0068992
Heightened Def Con from 0.0068992 ++++++++++++++++++++++++to 0.0068992
Heightened Def Con from 0.0068992 ++++++++++++++++++++++++to 0.00689921
Heightened Def Con from 0.00689921 ++++++++++++++++++++++++to 0.00689921
Heightened Def Con from 0.00689921 ++++++++++++++++++++++++to 0.00689921
Heightened Def Con from 0.00689921 ++++++++++++++++++++++++to 0.00689921
Heightened Def Con from 0.00689921 ++++++++++++++++++++++++to 0.00689921
Heightened Def Con from 0.00689921 ++++++++++++++++++++++++to 0.00689922
Heightened Def Con from 0.00689922 ++++++++++++++++++++++++to 0.00689922
Heightened Def Con from 0.00689922 ++++++++++++++++++++++++to 0.00689922
Heightened Def Con from 0.00689922 ++++++++++++++++++++++++to 0.00689922
Heightened Def Con from 0.00689922 ++++++++++++++++++++++++to 0.00689922
Heightened Def Con from 0.00689922 ++++++++++++++++++++++++to 0.00689922
Heightened Def Con from 0.00689923 ++++++++++++++++++++++++to 0.00689923
Heightened Def Con from 0.00689923 ++++++++++++++++++++++++to 0.00689923
Heightened Def Con from 0.00689923 ++++++++++++++++++++++++to 0.00689923
Heightened Def Con from 0.00689923 ++++++++++++++++++++++++to 0.00689923
Heightened Def Con from 0.00689923 ++++++++++++++++++++++++to 0.00689923
Heightened Def Con from 0.00689924 ++++++++++++++++++++++++to 0.00689924
Heightened Def Con from 0.00689924 ++++++++++++++++++++++++to 0.00689924
Heightened Def Con from 0.00689924 ++++++++++++++++++++++++to 0.00689924
Heightened Def Con from 0.00689924 ++++++++++++++++++++++++to 0.00689924
Heightened Def Con from 0.00689924 ++++++++++++++++++++++++to 0.00689924
Heightened Def Con from 0.00689925 ++++++++++++++++++++++++to 0.00689925
Heightened Def Con from 0.00689925 ++++++++++++++++++++++++to 0.00689925
Heightened Def Con from 0.00689925 ++++++++++++++++++++++++to 0.00689925
Heightened Def Con from 0.00689925 ++++++++++++++++++++++++to 0.00689925
Heightened Def Con from 0.00689925 ++++++++++++++++++++++++to 0.00689925
Heightened Def Con from 0.00689925 ++++++++++++++++++++++++to 0.00689926
Heightened Def Con from 0.00689926 ++++++++++++++++++++++++to 0.00689926
Heightened Def Con from 0.00689926 ++++++++++++++++++++++++to 0.00689926
Heightened Def Con from 0.00689926 ++++++++++++++++++++++++to 0.00689926
Heightened Def Con from 0.00689926 ++++++++++++++++++++++++to 0.00689926
Heightened Def Con from 0.00689926 ++++++++++++++++++++++++to 0.00689927
Heightened Def Con from 0.00689927 ++++++++++++++++++++++++to 0.00689927
Heightened Def Con from 0.00689927 ++++++++++++++++++++++++to 0.00689927
Heightened Def Con from 0.00689927 ++++++++++++++++++++++++to 0.00689927
Heightened Def Con from 0.00689927 ++++++++++++++++++++++++to 0.00689927
Heightened Def Con from 0.00689927 ++++++++++++++++++++++++to 0.00689927
Heightened Def Con from 0.00689928 ++++++++++++++++++++++++to 0.00689928
Heightened Def Con from 0.00689928 ++++++++++++++++++++++++to 0.00689928
Heightened Def Con from 0.00689928 ++++++++++++++++++++++++to 0.00689928
Heightened Def Con from 0.00689928 ++++++++++++++++++++++++to 0.00689928
Heightened Def Con from 0.00689928 ++++++++++++++++++++++++to 0.00689928
Heightened Def Con from 0.00689929 ++++++++++++++++++++++++to 0.00689929
Heightened Def Con from 0.00689929 ++++++++++++++++++++++++to 0.00689929
Heightened Def Con from 0.00689929 ++++++++++++++++++++++++to 0.00689929
Heightened Def Con from 0.00689929 ++++++++++++++++++++++++to 0.00689929
Heightened Def Con from 0.00689929 ++++++++++++++++++++++++to 0.00689929
Heightened Def Con from 0.0068993 ++++++++++++++++++++++++to 0.0068993
Heightened Def Con from 0.0068993 ++++++++++++++++++++++++to 0.0068993
Heightened Def Con from 0.0068993 ++++++++++++++++++++++++to 0.0068993
Heightened Def Con from 0.0068993 ++++++++++++++++++++++++to 0.0068993
Heightened Def Con from 0.0068993 ++++++++++++++++++++++++to 0.0068993
Heightened Def Con from 0.0068993 ++++++++++++++++++++++++to 0.00689931
Heightened Def Con from 0.00689931 ++++++++++++++++++++++++to 0.00689931
Heightened Def Con from 0.00689931 ++++++++++++++++++++++++to 0.00689931
Heightened Def Con from 0.00689931 ++++++++++++++++++++++++to 0.00689931
Heightened Def Con from 0.00689931 ++++++++++++++++++++++++to 0.00689931
Heightened Def Con from 0.00689931 ++++++++++++++++++++++++to 0.00689932
Heightened Def Con from 0.00689932 ++++++++++++++++++++++++to 0.00689932
Heightened Def Con from 0.00689932 ++++++++++++++++++++++++to 0.00689932
Heightened Def Con from 0.00689932 ++++++++++++++++++++++++to 0.00689932
Heightened Def Con from 0.00689932 ++++++++++++++++++++++++to 0.00689932
Heightened Def Con from 0.00689932 ++++++++++++++++++++++++to 0.00689932
Heightened Def Con from 0.00689933 ++++++++++++++++++++++++to 0.00689933
Heightened Def Con from 0.00689933 ++++++++++++++++++++++++to 0.00689933
Heightened Def Con from 0.00689933 ++++++++++++++++++++++++to 0.00689933
Heightened Def Con from 0.00689933 ++++++++++++++++++++++++to 0.00689933
Heightened Def Con from 0.00689933 ++++++++++++++++++++++++to 0.00689933
Heightened Def Con from 0.00689934 ++++++++++++++++++++++++to 0.00689934
Heightened Def Con from 0.00689934 ++++++++++++++++++++++++to 0.00689934
Heightened Def Con from 0.00689934 ++++++++++++++++++++++++to 0.00689934
Heightened Def Con from 0.00689934 ++++++++++++++++++++++++to 0.00689934
Heightened Def Con from 0.00689934 ++++++++++++++++++++++++to 0.00689934
Heightened Def Con from 0.00689935 ++++++++++++++++++++++++to 0.00689935
Heightened Def Con from 0.00689935 ++++++++++++++++++++++++to 0.00689935
Heightened Def Con from 0.00689935 ++++++++++++++++++++++++to 0.00689935
Heightened Def Con from 0.00689935 ++++++++++++++++++++++++to 0.00689935
Heightened Def Con from 0.00689935 ++++++++++++++++++++++++to 0.00689935
Heightened Def Con from 0.00689935 ++++++++++++++++++++++++to 0.00689936
Heightened Def Con from 0.00689936 ++++++++++++++++++++++++to 0.00689936
Heightened Def Con from 0.00689936 ++++++++++++++++++++++++to 0.00689936
Heightened Def Con from 0.00689936 ++++++++++++++++++++++++to 0.00689936
Heightened Def Con from 0.00689936 ++++++++++++++++++++++++to 0.00689936
Heightened Def Con from 0.00689936 ++++++++++++++++++++++++to 0.00689937
Heightened Def Con from 0.00689937 ++++++++++++++++++++++++to 0.00689937
Heightened Def Con from 0.00689937 ++++++++++++++++++++++++to 0.00689937
Heightened Def Con from 0.00689937 ++++++++++++++++++++++++to 0.00689937
Heightened Def Con from 0.00689937 ++++++++++++++++++++++++to 0.00689937
Heightened Def Con from 0.00689937 ++++++++++++++++++++++++to 0.00689937
Heightened Def Con from 0.00689938 ++++++++++++++++++++++++to 0.00689938
Heightened Def Con from 0.00689938 ++++++++++++++++++++++++to 0.00689938
Heightened Def Con from 0.00689938 ++++++++++++++++++++++++to 0.00689938
Heightened Def Con from 0.00689938 ++++++++++++++++++++++++to 0.00689938
